device_equip_type,device_eq_description,device_vendor,device_model,device_serial_number,device_ip,device_version_summary,device_mgmt_ip,device_fw_type,device_fw_version,device_contact,device_location,device_hostname,unique_id,device_object,org_id,parent_sn,CLLI_code,collection_timestamp,target,total_eth_ports,up_eth_ports,down_eth_ports,admin_down_eth_ports,device,node_label,node_type,node_id,device_status,timestamp,device_role,_RDA_Id,count_,projectId,customerId,location_locationName,location_longitude,location_latitude,Country,State,City,device_additional_ips,family,Product_Family,product_type,__uuid
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/19,Interface,,,N5K-A,2025-03-20T12:54:48.326184,,,,,,,,,,,2025-03-20T12:54:49.998052,,17424752900170421390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/18,Interface,,,N5K-A,2025-03-20T12:54:48.325810,,,,,,,,,,,2025-03-20T12:54:49.997985,,17424752900170421290c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/17,Interface,,,N5K-A,2025-03-20T12:54:48.325580,,,,,,,,,,,2025-03-20T12:54:49.997926,,17424752900170421190c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/16,Interface,,,N5K-A,2025-03-20T12:54:48.325331,,,,,,,,,,,2025-03-20T12:54:49.997870,,17424752900170421090c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/15,Interface,,,N5K-A,2025-03-20T12:54:48.324970,,,,,,,,,,,2025-03-20T12:54:49.997815,,17424752900170420990c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/14,Interface,,,N5K-A,2025-03-20T12:54:48.324749,,,,,,,,,,,2025-03-20T12:54:49.997761,,17424752900170420890c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/13,Interface,,,N5K-A,2025-03-20T12:54:48.324498,,,,,,,,,,,2025-03-20T12:54:49.997707,,17424752900170420790c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/12,Interface,,,N5K-A,2025-03-20T12:54:48.324228,,,,,,,,,,,2025-03-20T12:54:49.997649,,17424752900170420690c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/11,Interface,,,N5K-A,2025-03-20T12:54:48.320947,,,,,,,,,,,2025-03-20T12:54:49.997591,,17424752900170420590c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/9,Interface,,,N5K-A,2025-03-20T12:54:48.320710,,,,,,,,,,,2025-03-20T12:54:49.997523,,17424752900170420490c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/8,Interface,,,N5K-A,2025-03-20T12:54:48.320436,,,,,,,,,,,2025-03-20T12:54:49.997464,,17424752900170420390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/4,Interface,,,N5K-A,2025-03-20T12:54:48.320182,,,,,,,,,,,2025-03-20T12:54:49.997407,,17424752900170420290c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/3,Interface,,,N5K-A,2025-03-20T12:54:48.319870,,,,,,,,,,,2025-03-20T12:54:49.997351,,17424752900170420190c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/2,Interface,,,N5K-A,2025-03-20T12:54:48.319602,,,,,,,,,,,2025-03-20T12:54:49.997292,,17424752900170420090c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_Ethernet1/1,Interface,,,N5K-A,2025-03-20T12:54:48.319345,,,,,,,,,,,2025-03-20T12:54:49.997235,,17424752900170419990c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_port-channel12,Interface,,,N5K-A,2025-03-20T12:54:48.319104,,,,,,,,,,,2025-03-20T12:54:49.997176,,17424752900170419890c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_port-channel3,Interface,,,N5K-A,2025-03-20T12:54:48.318864,,,,,,,,,,,2025-03-20T12:54:49.997120,,17424752900170419790c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_port-channel2,Interface,,,N5K-A,2025-03-20T12:54:48.318580,,,,,,,,,,,2025-03-20T12:54:49.997058,,17424752900170419690c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_port-channel1,Interface,,,N5K-A,2025-03-20T12:54:48.318345,,,,,,,,,,,2025-03-20T12:54:49.997004,,17424752900170419590c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI181901HL,10.95.158.9,,10.95.158.9,Cisco NX-OS,5.2(1)N1(4),support-team,CFX-Pleasanton-HQ,N5K-A,10.95.158.9_mgmt0,Interface,,,N5K-A,2025-03-20T12:54:48.318105,,,,,,,,,,,2025-03-20T12:54:49.996950,,17424752900170419490c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback101,Interface,,,CFX-Main,2025-03-20T12:54:48.317877,,,,,,,,,,,2025-03-20T12:54:49.996893,,17424752900170419390c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback100,Interface,,,CFX-Main,2025-03-20T12:54:48.317655,,,,,,,,,,,2025-03-20T12:54:49.996836,,17424752900170419290c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9231001,Interface,,,CFX-Main,2025-03-20T12:54:48.317428,,,,,,,,,,,2025-03-20T12:54:49.996785,,17424752900170419190c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback66770022,Interface,,,CFX-Main,2025-03-20T12:54:48.317179,,,,,,,,,,,2025-03-20T12:54:49.996733,,17424752900170419090c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9900221,Interface,,,CFX-Main,2025-03-20T12:54:48.316774,,,,,,,,,,,2025-03-20T12:54:49.996679,,17424752900170418990c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback2342342,Interface,,,CFX-Main,2025-03-20T12:54:48.316511,,,,,,,,,,,2025-03-20T12:54:49.996624,,17424752900170418890c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback234234,Interface,,,CFX-Main,2025-03-20T12:54:48.316215,,,,,,,,,,,2025-03-20T12:54:49.996567,,17424752900170418790c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9002233,Interface,,,CFX-Main,2025-03-20T12:54:48.315980,,,,,,,,,,,2025-03-20T12:54:49.996501,,17424752900170418690c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback123123,Interface,,,CFX-Main,2025-03-20T12:54:48.315745,,,,,,,,,,,2025-03-20T12:54:49.996448,,17424752900170418590c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback7890,Interface,,,CFX-Main,2025-03-20T12:54:48.315492,,,,,,,,,,,2025-03-20T12:54:49.996396,,17424752900170418490c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback900334,Interface,,,CFX-Main,2025-03-20T12:54:48.315236,,,,,,,,,,,2025-03-20T12:54:49.996343,,17424752900170418390c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback3009923,Interface,,,CFX-Main,2025-03-20T12:54:48.314944,,,,,,,,,,,2025-03-20T12:54:49.996290,,17424752900170418290c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9922321,Interface,,,CFX-Main,2025-03-20T12:54:48.314713,,,,,,,,,,,2025-03-20T12:54:49.996238,,17424752900170418190c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback2122991,Interface,,,CFX-Main,2025-03-20T12:54:48.314476,,,,,,,,,,,2025-03-20T12:54:49.996185,,17424752900170418090c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback2122990,Interface,,,CFX-Main,2025-03-20T12:54:48.314212,,,,,,,,,,,2025-03-20T12:54:49.996131,,17424752900170417990c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback99225579,Interface,,,CFX-Main,2025-03-20T12:54:48.309897,,,,,,,,,,,2025-03-20T12:54:49.996078,,17424752900170417890c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback99225578,Interface,,,CFX-Main,2025-03-20T12:54:48.309658,,,,,,,,,,,2025-03-20T12:54:49.996026,,17424752900170417790c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback99225577,Interface,,,CFX-Main,2025-03-20T12:54:48.309386,,,,,,,,,,,2025-03-20T12:54:49.995973,,17424752900170417690c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9116626,Interface,,,CFX-Main,2025-03-20T12:54:48.309100,,,,,,,,,,,2025-03-20T12:54:49.995918,,17424752900170417590c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9116625,Interface,,,CFX-Main,2025-03-20T12:54:48.308858,,,,,,,,,,,2025-03-20T12:54:49.995863,,17424752900170417490c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9116623,Interface,,,CFX-Main,2025-03-20T12:54:48.308639,,,,,,,,,,,2025-03-20T12:54:49.995811,,17424752900170417390c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback9116622,Interface,,,CFX-Main,2025-03-20T12:54:48.308429,,,,,,,,,,,2025-03-20T12:54:49.995758,,17424752900170417290c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback1234456,Interface,,,CFX-Main,2025-03-20T12:54:48.308202,,,,,,,,,,,2025-03-20T12:54:49.995703,,17424752900170417190c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback12344,Interface,,,CFX-Main,2025-03-20T12:54:48.307960,,,,,,,,,,,2025-03-20T12:54:49.995650,,17424752900170417090c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback600,Interface,,,CFX-Main,2025-03-20T12:54:48.307740,,,,,,,,,,,2025-03-20T12:54:49.995596,,17424752900170416990c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback500,Interface,,,CFX-Main,2025-03-20T12:54:48.307528,,,,,,,,,,,2025-03-20T12:54:49.995530,,17424752900170416890c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback17722,Interface,,,CFX-Main,2025-03-20T12:54:48.307318,,,,,,,,,,,2025-03-20T12:54:49.995478,,17424752900170416790c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback654234,Interface,,,CFX-Main,2025-03-20T12:54:48.307099,,,,,,,,,,,2025-03-20T12:54:49.995424,,17424752900170416690c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback218899,Interface,,,CFX-Main,2025-03-20T12:54:48.306840,,,,,,,,,,,2025-03-20T12:54:49.995372,,17424752900170416590c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback12345,Interface,,,CFX-Main,2025-03-20T12:54:48.306596,,,,,,,,,,,2025-03-20T12:54:49.995319,,17424752900170416490c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback3333,Interface,,,CFX-Main,2025-03-20T12:54:48.306060,,,,,,,,,,,2025-03-20T12:54:49.995267,,17424752900170416390c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback1234,Interface,,,CFX-Main,2025-03-20T12:54:48.305715,,,,,,,,,,,2025-03-20T12:54:49.995215,,17424752900170416290c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback777,Interface,,,CFX-Main,2025-03-20T12:54:48.305459,,,,,,,,,,,2025-03-20T12:54:49.995161,,17424752900170416190c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback345,Interface,,,CFX-Main,2025-03-20T12:54:48.305231,,,,,,,,,,,2025-03-20T12:54:49.995106,,17424752900170416090c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback333,Interface,,,CFX-Main,2025-03-20T12:54:48.305003,,,,,,,,,,,2025-03-20T12:54:49.995054,,17424752900170415990c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback200,Interface,,,CFX-Main,2025-03-20T12:54:48.304756,,,,,,,,,,,2025-03-20T12:54:49.995001,,17424752900170415890c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback123,Interface,,,CFX-Main,2025-03-20T12:54:48.304540,,,,,,,,,,,2025-03-20T12:54:49.994949,,17424752900170415790c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback111,Interface,,,CFX-Main,2025-03-20T12:54:48.304311,,,,,,,,,,,2025-03-20T12:54:49.994895,,17424752900170415690c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_Loopback0,Interface,,,CFX-Main,2025-03-20T12:54:48.304071,,,,,,,,,,,2025-03-20T12:54:49.994839,,17424752900170415590c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_FastEthernet0,Interface,,,CFX-Main,2025-03-20T12:54:48.303817,,,,,,,,,,,2025-03-20T12:54:49.994783,,17424752900170415490c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_TenGigabitEthernet1/2,Interface,,,CFX-Main,2025-03-20T12:54:48.303600,,,,,,,,,,,2025-03-20T12:54:49.994728,,17424752900170415390c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_TenGigabitEthernet1/1,Interface,,,CFX-Main,2025-03-20T12:54:48.303352,,,,,,,,,,,2025-03-20T12:54:49.994676,,17424752900170415290c6c138,1,,,,,,,,,,,,,
,WS-C3560X-24,Cisco Systems,WS-C3560X-24T-S,FDO1709Z29Q,10.95.158.1,,10.95.158.1,Cisco IOS,15.2(3)E,cfxsupport@cloudfabrix.com,CFX-Pleasanton-HQ,CFX-MainSwitch.cfx.local,10.95.158.1_GigabitEthernet1/4,Interface,,,CFX-Main,2025-03-20T12:54:48.303085,,,,,,,,,,,2025-03-20T12:54:49.994622,,17424752900170415190c6c138,1,,,,,,,,,,,,,
